,text,label
5179, rabi sir yo sarakari ho pulis pani mileko x jasako pahuch xain tesko nepal ma bachna adhikar xain rabi dai,2
5180, suraksha nikay tt yatisamma nikamma sawit bhairaheko chha ki yas prati janatako wiswas ja़iro chha bhane ni rattibhar pha़rak pardaina;️,0
5181, Yo jatiy wibhed garnelai kada bhanda kada kanun lagu garnuparchha ra doshi le sajay paunuparchha,0
5182, Ravi Sir... hai...hai ...chor neta bai... .bai🇳🇵🇳🇵🇳🇵,0
5183, sabaile malai sath dinuhunchha bhane nepal ko lagi yuriya DAP mal ma utpadan garna sakchhu,1
5184, karyakram suruwatako prastuti damadar chha . tar deshako asthiratako wishayama wisleshan gardai garda tapaimko kunai dharana dekhidain kin ?,1
5185, aaj bhetieko chha bhannema sunna aaeko chha.ani yo kasari sahayak prahari nirikshak bhae jasto lageko chha sabai setinamai hola.1hapta samma pani kehi Thaha chhain re kasari anusandhan gareko chhna.bikat thaun chha thorai asajilo bhae hola tar garnai nasakne hoin ni.,0
5186, dherai ram्ro kura bhanna bho rabi sar 🇳🇵🇳🇵🇳🇵,1
5187, chunaw bat neta sachyaun sakindain . karyakarta des ra janata prati baphadar hoin neta prati baphadar hunchhan,0
5188, dasharath rai sarale bhat chahin haein sar paisa ra rajanitik dabab khai saknu bhaeko chha nyay milchha jasto chhain ra kahile pani mildain tar paisa wala lai ra rajanitik pawar bhaeka lai chhittai milchha nepal desh ma,0
5189, paisa nai tirera khae pani yi kisanako aasu ta lagchha hola hami nepalilai tyasaile sab yuwaharu eka hau ra kisanako aawaj uthau.,0
5190," jay nepala, jay chandra surya 🇳🇵",1
5191, deshabhakta pande,1
5192, bichara mero desh ani prahari prashasan daya lagchha malai ...ani dhirna pani mero uchcha jat mathi he nalayak sarakar kin yi kathit sano jat bhanne lai raejera nagariktama aaphno thar rakhna paune bewasta gari den ...,0
5193, rabi dai,0
5194, jo mula jhallu sahayak pramukh jilla adhikar rahechh,0
5195, dalit ko dukh kasle bujchha sar,0
5196," yai paschimatir hudorahechh hareka, yar . jatawishesh Kanda,! Humla ma purwako rai pugechhna cdo bhaera, khusiko kuro.",1
5197, nepal ma nai mal udyog kholna lai ke le rokne raichh yi chor harulai sadhaim arkako bhar parnu bhanda aaphaim utpadan gare ta tantai saph aaphno kisan lai sahaj hune thiyo,0
5198," nepalama mantri baneka neta sabai jasae kamaun ra dhukuti daehan garna matrai hae bhijan budwi nabhayaka ra kaisan khan napay kamanai nagarne na,pasuhau matrai chhan.",0
5199, rabi sar hamro Myagdi beni dekhi darabanga sammako batoko pani eka patak ripot garidinu hosan sar 5 barshabhayo ajhai pargati bhaena,0
5200, mathillo stharama napugunjel matra ho ma yasto garchhu usto garchhu tar padama aaisakepachhi sabai netaharu tai ho.,0
5201, ekamatra janatamukhi karyakram sidhakura.,2
5202, rajyako parichalan ma estai boka bhae pachhi estai hunchha,0
5203, nepal mai utpadan garnu paryo mal sar,2
5204, khukurit sidhanai uthaune ho 100%,2
5205, 6 minet ko damadar lain sunna ko ko aaunu hunchha laik garnu ta,1
5206, sidha kura hernuhune darshak ra sidha kura timalai mero,2
5207, bulanda aawaj sadhai yasari nai sunna paiyos !,1
5208," “sarakari kam kahile jala gham """,0
5209, namaskar rabi sar lagayat sampurna tim lai,1
5210, dalit jati bhitrai jatiy chhuwa chhut chhabhane bair aru jatale kan baki rakhchhatajay rawi sar,0
5211," daka neta,chaera karyakarta ,bhedo janat bhaeko desama bikasakae kalpana garnu diwasapana matrai hae.",0
5212, iskarin ma rakheko nambar ma ta kal nai llagdain ta kina?,0
5213, ️️aaj chhitai pachau kamenta,2
5214, karishipradhan deshama kisanale mal paudain kasto desh ho yo,0
5215," hawa news , kata ho hindai gareko abasthama pulis le phelaparyo re ni ta chandre kamilai",0
5216, no ema si si si dalal chor gukhane netaharu thukka dalal netaharu Rip Rip Rip,0
5217, garib ko bhagawan nai hun rabi sar,1
5218, mcc bare bolnu par‍yo dai.,2
5219," pulis ko kehi kamai chhain yo desh nepalama sabai bhanda kam nalagne bhaneko nepal pulis ho,,, khoi yesta ghatana katti ho katti chha,,, makho mareko chhain",0
5220, yo police pani mileko jasto lagyo. manchhe haraeko yatika din bhaisakeko chha aaj samma operation ma kunai saphalata mileko chhain .,0
5221, jatiy bibed dherai bhayo kahile manchhe banchhan i gu khane haru anna ko naunma gu khau ekachoti फ़eri banduk uthaune mauka deu paschim bhegama dherai bibed bhayo,0
5222, namaskar rabi sar yae bulanda awaj kae lagi uchcha samman garna chahanchhu,1
5223, kedar nepal,2
5224, jamatalai nai samate pachhi kin manchhe bhetinna,0
5225, pheri kohi kohi le tibhi ma bhukera kehi hunna bhane gobar bhariyaka dimag le uhan karayako neta lai hor yastai nabujhni bheda janta lai yasto yasto garnuhola bhaneko ho??,0
5226, bikas ka khaka nabhaeka dakaharu re sabda ko ban hanna rabi saralai kasale saknu,0
5227, chhitai sunpaus sidha kura,2
5228, jay nepal,1
5229, chhitai sunpaus sidha kura,2
5230, jay nepal,1
5231, dasharath raibat chitta bujhdo jawaph aaena ! yini bhanda gaTila manchhe tyo thauma chhainan ki kya ho ???,0
5232, je sodhe pani nabhane pachhi atti bhaera khana khanu bhayo re rabi sar pani majak garnu hunchha jay nepal hain jay chor desh jay nyay mareko desh jay rabi sara.....,0
5233, salam daju ..,1
5234, sangit sarowar,2
5235, dasharath raile jawaph din nasakeko dekhda yash manisalai yash ghatanako bare chaso nai narakheko jasto dekhinchha,0
5236," Kathmandu upatyaka bhitrai chhuwachhut chha,jhan upatyaka bahir kasto hal hola.",0
5237, yo jatiy bibhed ko ante kahile hola nepal ma,0
5238, sunnu hola janata haru,2
5239, jay nepal rawi dai🇳🇵🇳🇵,1
5240, jhyas raichh yo sayak sidiyo dasharath rai yasako kshamata anusarako jilla chhanera Humla pathaeko rahechh .,0
5241, rabidai ko lagi jyan lin ra din tayar chhu,1
5242, rabi sar lai uchcha saman chha,1
5243, salam sar,1
5244, hajur 5 minet bolda 500 jana neta haru le pyanta ma mutchhana5,2
5245, khai ta deshako kanun ke kanun garibilai matrai lagchha dhanir thula jat bhanauda harulai ta kanun lagdaina rahechh,0
5246, namaskar rabi sar hajur lai dhanyawad chha jay rabi sar,1
5247, nepal ma jatiy bhedabhaw garne aparadhi pakhandi harulai ekai thaun rakhera aago laun man chha,0
5248, yathartha,2
5249, nagarikata paudain sahi hae ra paunu pani hudain,0
5250," rabi sar tapaiko lagi dhanyawad jati die pani pugdain mero euta anurodh ke chha bhane ni yo mcc ko birodh bhairahada nepali janata mathi praharile charam doman , lathi charja samet gariraheko chha yasako bisayama pani sambandhit byatti sanag kada bhanda kada jawaph magnu hun hami janatako anurodh ho rabi sar",0
5252, salam chha rabi sar lai,1
5253, mal ko karakhana kholnu parchha bhannut kahan ho kahan ||| bajet badhaunu parchha po bhanchha yesta ta chha manchhe,1
5254, keti pakshaka sabai manchhe lai pakrau gari suksma tarikale janchabujh garnu parne dekhinchha .sahayak sidiyae sab ta khane sutne matrai haeki ke hae nun khaeko kukhura jastae baelchha ta yar,0
5255," rawi lamichhane jiu le bhane jasto khai kahile hola ra yo desama susasan . bijok chha ke garne, hamrai kami kamjori le galat byakti lai chunab ma jitae pachhi . aaunu hos rawi jiu rajanitima ra ram्ra2 awiyanta sag Team work banaera",0
5256, sahi kura rabi bhai,1
5257, sahi kura ho rabi sar,1
5258, aatankakariko yudda ma 17 hajarale hoin ra jyan gumaeka 14 bhane jastae lagyae,0
5259, chitta bujdo karekram dherai man parchha,1
5260, rabi sar salam tapaimko bhanailai,1
5261, yi netaharu bhaneko mukhama ram ram bagalima chhura ho ...,1
5262, thekedar bhane neta shit bhrasta chhan ani ka hunchha sar,0
5263," emale lai2/3 mat ‌diu ra bichawaliya , dalal ‌sana parti maubadi, jasapa,‌makune‌ ko parti rahit nepal banau tab nepal bikas ko bato ma pheri daaidinchha.",1
5264, chandre kamilai nyay de sarakar,1
5265, yo rai pani paisa ma bikeko chha jasto lagyo mula sidai ketiko baba ama ra ketilai numgo banaera nun khorsani launu parchha ani sabai bhanchha ra keta lai lyauchh nabhae Rukum ja jar kot ko jastai ghatna ghatchha hosiyar baun bat anya hunu parchha,0
5266, rabi sar kada khan khanu bhayo yo ho ni tarika,1
5267, dhanyawad namaskara.,1
5268, rabi dai salam chha,1
5269, nepal le kin mal utpadan garna nasakekae haela ????,0
5270, salam chha rabhi sara🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵,1
5271, rabisar hami nepali abhagi,0
5272, pulis pani bike jastae chha laj lagnu parne hae,0
5273, sarki daMai kami sabai manab bai hun ra hami ahile 21 eisaai satyadima pani jati le kehi hudain ra saech kae thulo sanae hunchha ॥ ba्hanam chhetri pani manab bai hae sarki daMai kami pani manab mai hae॥ tar sanae thulo bhannu bhane kae huran saech ho॥,1
5274, samman ko layak chha ra sarakar ?????,0
5275, mantri ko mag aairako chha malai pani,1
5276," mukh le bhanda 2 ta matra jat chha mahila ra purush bhanchhan, tar wyawahar ma chahin kahile leudainainan",0
5277, rai solti haru ta alik kada hunthyo ta yar yo ta kasto gobar rahechh 20 jana aayar apaharan garera lada pani pakarin naskne punis pani aalu nai chhan yar,0
5278, tar yo karyakram dam dar chha,1
5279, jat byabastha murdabada! chandre kamiko khoji gar,0
5280, Nuwakotko trishuli kolani dekhi deurali jane 13 ki mi sadak khaneko 35 barsha bhaisakyo rabi sar . 35 barsha bhitrama 2/3 arab rakam aaisakyo hola tar sadak jinukatinu nai chha .yasto deshako ke kura garnu rabi sar ? lajai la्gchha nepaliko neta ra sarakar dekhera pani .,0
5281, namaskar rabi ji,1
5282, ma ta yasto jatiy bibhed garne jo kohi manchhelai . mamchhe nai mandin,0
5283, MCC kae barema baelnu dai,2
5284, shubh rahos namaste,1
5285, hoin kasto khalako prahari keti lai maiti le lagera rakheko chha.samghai suteko keta bepatta chha.kura sidhai chha.,0
5286, betithile bharieko chha nepal,0
5287," apaharan garane keti pachh bahun ,anusadhan garane bahun ani kasari hunachha.",2
5288, hain yini kasto khale shahek jilla pramukh banaeko hola,0
5289," hamro nepalaka kisanaharule ahile samma mal ta paudain yasta khate netaharu sanga desh wikas hola bhanera aas garnu nai bekar ho. prachanda ,shere,baburam rip",0
5290, mahinaum din dekhi tara baral anasan ma chhin unako barema bolnuparyo rawi ji ...,1
5291, tapain Chitwanma jelama huda tara baral le lagaeko gun ( rin ) tirne bela yahim ho .,1
5292, tapain ko rihai lagi bolda uni anayasai das din hirasat ma thuniyaki thiin .,1
5293, rabi ji yo DSP le raksi khayera boleko chha... ma dhukka chhu,1
5294, dai hajurako bhiuj kin kam aaj bholi`,0
5295, pulisale ke kam garchha sambandhit manisalai bhetera pani,2
5296, mal kae lagi aiuta kampani khaele bhaihalachh haelani,2
5297, midiya ko janma kin bhayo ? patrakar ko janmakin bhayo ? yadi midiya ra bichauliya haru neta haru bich samjhauta hunchha bhane tyo khabar bandain tyo khabar banainchha . ra yasari banako samachar le des ra janta lai bhalo gardaina. yo sab kura rabi dai ko tim le matra bujhnu bhaeko chha. uhan lai lakh lakh salut chha . sampurna rabi dai ko tim lai koti koti pranama.,1
5298, wa wa chhora hun ta rabhi jasto salam,1
5299," kahan mareka chhan dharma pariwartan bhayo bhanera raeyalae garne haru hindu rajya chahiyo bhanne्‌ hamro saskariti ra dharma lai bachaune bhandai uphrane hindu dharmaka thekedar haru yi thekedar haru lai samaj ma pathaunu paryae ra bhanna lagaunu paryae dharma ma wibhed chhain antarajatiy wiwah suikar gar bhanna hain bhane yae saskariti sidhin bat dherai samay lagdain hai. ""chetana bhaya""",2
5300, herdai chhu bharatabat,2
5301, khana khanu bhayo sar re,2
5302, yo astabyasta awasthako najayaj phaida uthauॅmdai sthaniy egrobhetale nunama ratomato molera potasako rupama bikri garekole yasapaliko katipay kisanako kharcha ta bhayo bhayo jamin kharab hunuko sathai yasapaliko bali nai kharab bhayo.nijalai niyantranama liera kehi din pachhi chhodieko chha tar kisanako noksanima dhyan diieko chhaina.,0
5303," sabaibhanda pahile dalitaharule dalit aarakshan ( kota) kharej nagaresamma dalit achhut parampara rahirahanachha‌. dalit aarakshan suwidha bhatta paunchha, dalit hun bhanne ani anya bram्han thakuriharuko chhorichelilai pani dalitako gharama. manchha ta? dalitako aarakshan nai hataunu parchha tyasapachhi jatiy saman ma dajin aant garda pharak naparla.",0
5304, wa wa rabi dai kada,1
5305, nepal ma midiy bhanne ki khate haru khoi santosh deuja gako ani apil tirpati ra himes bhai khoi gako ripotlin,2
5306, chhoto chha jindagi photo khichera rakh,2
5307," dhikkar chha nepala‌ ma basane ali ali padheka , bujheka tatha padhane ra padhaune lai",0
5308, ke yahi kura samajik kitabama padheko thiyau hami sabaile bidyalayama,2
5310, sano thulo jat hunchha bhanera ta sara/mis le ta padhaunu bhako thiyo na / ki tyahi bhanera padhaiyo jatiy bibhed garnu parchha bhanera ?,1
5311, e rabilamichhane sar yo amerikale bhijit bhisa matrai kin rokirakhechh aru sabai aaunejane bhairahekai chha koronale bhijit bhisalai matra chhanichhani lanchha ki kya ho lau na aawaj uthaunu paryo malai janai parne chha hajur aapat paryo !!,0
5312, bherima ho phaleko setima hain,0
5313, prasashan kasto na jawaph ho.,0
5314, nabarajalai seti hain jasto lagchha aapasoti ho jasto lagchha?,0
5315," nepalako sandarbhama malako samasya pustaini ho . 2045 sal tir pani yahi samasya thiyo ra lagabhag 35 barsha paschat pani samasya jyun ka tyun chha . nepal jasto deshama sarakar ra niji kshetra milera mal utpadan planta nirman garnu parne ho ra yo samasyako samadhan garnu parne ho . bumgaladeshale mal utpadan garera niryat garna sakchha bhane nepalale mal utpadan garera desh bhitra nai paryapta khapat kin garna sakdaina? shere, oli, prachanda, makune jasta lomute netaharulai ke matalaba?",2
5316, chaso ra gunaso eka matrai aawaj,2
5317, sarakaranai nepal ma,2
5318, rabi dai namaskar,1
5319, mero chiyanal ma pani jodidinu bhae ma aabhari hune thie sampurna darsak srota haru,1
5320, rawi sar namaskar hajur ko bulanda aawaj le des ra janata lai paribartan leunuhunchha bhanne aasarakhdai sarba karma le mahan biswakarma bangasi kai sirjana le sara manaw jagat chale ko chha ra sabai yo manaw jagat ma karma garnai aaye ko ho karma hin thulo paltane narapisachh harule upanam didai apaman garera boline sabdha ho kami jat hamro biswakarma sabai ko aa aaphanai thar chha ra pani apaman gardai kami daMai sarki gaine bhanna chhodau natra aru jat lai pani upanam lidai bolna milchha jay biswakarma🇳🇵️,1
5321, jatapani wikariti matrai,0
5322, khana khanu bho sar ?,2
5323, adhik madhye eka yadi tiniharu swayum,2
5324, nepalama jasle je gareni hune aakhir nepal pulisale ke chahi patta lagauchh 20 jana gaera apaharan garne keti maiti paksha sangai chha pheri anusandhanako kam bhairako chha apaharan garnelai sidhai lataka lat hanepachhi satya tathya bahir aauchh ni thukka nepalako kanun paisa kamaune kheti matrai ho.,0
5325," manubadi ra hindu atibadi harule jab samma jaro gadera baschha tab samma na jatiy wibhed chhuwachhut ko anta hunchha na deshama bikas nai hunchha . sadak khannu paryo bhane ban deuta risaune , jatiy wibhed gariena bhane kul deuta risaune , aarthik kranti tir lagyo bhane pashupatinath risaune aadi kahan bat bikas hunchha ? pashupatinath ma sun chadaeko paisale bipanna kisanaharuko lagi mal paryapta hunthyo . khoi chetana hindu atibadi ra manusmariti badiharuko !!!!",0
5326, yo komenta le kunaipani byaktima thes pugeko chha bhane pramanako sath bahas garna tayar chhu,1
5327, bhetiyo bhanne suniyo kere,1
5328, kasto rog lagyo sidha kura naheri nindra nalagne,2
5329, hajar prayash garda ni nidaun sakdin here pachhi nidako patto hudain,0
5330, khana khanu bhayo?,2
5331," sabai ta bhandin ki, tar kohi kohi ta sanchchai jat janaunchhan tar anya jatama pani gu khane behora bhaeka haru kam chhainan tyasaile jat bhanda mathi uthaum, samaj sudharama jutaum dekheko kura lekheko hai !",0
5332, yo gaunko thitto ma,2
5333, dalal bhagau desh bachau,1
5334, kin garchhau ya jatako kura,2
5335, aj 103 nambarama pariyo kamentama,2
5336, yesta muji lai kasle banayo DSP ?,0
5337, mero chiyanal ma pani jodidinu bhae ma aabhari hune thie sampurna darsak srota haru,1
5338, Veri ma phaleko hainar,2
5339, chhuwachhut bhaneko kami daMai sarki bhitra jhan khatara rahechh aaphu aaphulai pahila milauna jaruri chha jat bhat bhaneko kehi chhaina matra manaw jati bhitra parchha hami,0
5340, mcc ko barema kin boldainau rabi ji . ki bhag aauni bho timilai pani,0
5341, hijo dinama mcc bare birodh garne rabi lamichhane ahile mcc bare chuikka boldainan yini pani kangresako eka khamba rahechhna,0
5342, wow rabi sar yo bulanda yathartha aawaj ka lagi mero uchcha samman chha,1
5343, rabi sar ko 7 minet 33 sekenda samma ko kada prahar ka kasle man paryo,1
5344, tapaimko karyakram ahilesamma nachhutaune manchhe hu ma tapaimko boli boli ma dam chha pareko bela jyan pani din tayar ho hai sar,1
5345, 7:35 minetako bhasan kya damdar chha rabi sarako tapaim banna paryo sar ab pradhanamantri,1
5346, chandra kami ko ghatana lai samanya jasto rupama lieko dekhiyo sahayak jilla pramukhale bhanne kura tyahi ho sabaiko mile mato bhaisakeko raichh ghatna rajanitikaran bhaisakeko raichh bhanne bujhiyo .,0
5347, bulanda aawajako lagi hajuralai uchcha samman chha jay rabi dai 🇳🇵🇧🇭🇧🇭🇧🇭,1
5348, Rolpa baksiyos ki malai Rukum baksiyos,2
5349, jyanai chadhaidinchhu rabi sar hukum baksiyos,2
5350," sarwahara janatako sath ma rawi lamichhane,uchcha samman chha hajur prati sadhaim nepali haru sath chha ️",1
5351, rawi sar karyakram prastut garna aaune shaili kunai baliwadako hiro bhanda kam dekhinu hudain hai.,1
5352, ekdamai ram्ro karyakram rabi sarako ..,1
5353, bulanda aawaj uthaunu bhaekoma manai dekhi rabi sar lai uchcha samman chha,1
5354, garib janataka sahara aadaranaiy rabi lamichhane daiko saportar ko ko chhama?️,1
5355, jab samma samsad haru mantri pradhanamantri hun paune wyawastha antye hundain yastai hunchha nepal ma .. ab ko bikalpa RIGHT TO REJECT ani RIGHT TO RECALL ra janata bat prataksya nirwachit karyakari pranali bahek arko kunai wikalpa chhain .. jay nepal 🇳🇵🇳🇵🇳🇵,1
5356, hardik naman rabi sar️️️,1
5357, G 4k ra rabi dadako phyan yat hai,2
